algorithm,batch,build,candidates,count,dataset,distcomps,epsilon,indexsize,k-nn,largeepsilon,parameters,qps,queriessize,rel
rpforest,False,10.7119619846344,10.0,10,nytimes-256-angular,0.0,0.09311,593844.0,0.094,0.14315,"RPForest(leaf_size=100, n_trees=3)",5110.781627279702,116.19435994491576,
rpforest,False,13.651267290115356,9.9989,10,nytimes-256-angular,0.0,0.07263,603608.0,0.07424,0.0824,"RPForest(leaf_size=10, n_trees=3)",13124.294393447466,45.9916534866333,
rpforest,False,1539.01673579216,10.0,10,nytimes-256-angular,0.0,0.55105,2953784.0,0.51302,0.82247,"RPForest(leaf_size=10, n_trees=400)",44.531256240022195,66330.57877548275,
rpforest,False,1456.4345314502716,10.0,10,nytimes-256-angular,0.0,0.83912,1511808.0,0.79974,0.9308299999999999,"RPForest(leaf_size=40, n_trees=400)",13.161589045169178,114865.15760457459,
rpforest,False,319.15522360801697,10.0,10,nytimes-256-angular,0.0,0.51193,761080.0,0.47895000000000004,0.87374,"RPForest(leaf_size=100, n_trees=100)",125.80540970604353,6049.660358631133,
rpforest,False,11.043747901916504,10.0,10,nytimes-256-angular,0.0,0.08305,594780.0,0.08431999999999999,0.11028,"RPForest(leaf_size=40, n_trees=3)",8289.624904861017,71.74992919778823,
rpforest,False,9.460205316543579,10.0,10,nytimes-256-angular,0.0,0.1244,593704.0,0.12271000000000001,0.26267999999999997,"RPForest(leaf_size=400, n_trees=3)",1673.2491389116203,354.82104021053317,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.9963200000000001,2358876.0,0.9955999999999999,0.9970000000000001,"Annoy(n_trees=400, search_k=200000)",29.56891086548055,79775.54569836415,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.99627,1406852.0,0.99445,0.9970000000000001,"Annoy(n_trees=200, search_k=200000)",28.18485110136043,49915.18298040943,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.96777,2358876.0,0.93323,0.9967599999999999,"Annoy(n_trees=400, search_k=40000)",91.98786705249672,25643.338361719037,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.24338,843448.0,0.23367,0.42779,"Annoy(n_trees=100, search_k=100)",5717.113102580802,147.5304029964447,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.52442,2358876.0,0.50022,0.83413,"Annoy(n_trees=400, search_k=1000)",1114.7120913204612,2116.130271096039,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.9374499999999999,843448.0,0.8944000000000001,0.99595,"Annoy(n_trees=100, search_k=40000)",104.72605465001466,8053.850618346405,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.58397,1406852.0,0.55763,0.8946,"Annoy(n_trees=200, search_k=2000)",968.3318188757873,1452.8614805132866,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.32592,2358876.0,0.31074,0.56725,"Annoy(n_trees=400, search_k=200)",2278.9961820072003,1035.0504395853995,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.99691,843448.0,0.9984500000000001,0.9970000000000001,"Annoy(n_trees=100, search_k=400000)",19.315145238922504,43667.701669689945,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.86309,843448.0,0.81735,0.9924200000000001,"Annoy(n_trees=100, search_k=20000)",190.91949980713702,4417.82008046341,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.98704,843448.0,0.96804,0.9968999999999999,"Annoy(n_trees=100, search_k=100000)",48.94701062693167,17231.85929430218,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.38146,1406852.0,0.36293000000000003,0.65735,"Annoy(n_trees=200, search_k=400)",2477.9429436206633,567.749957125473,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.49713,1406852.0,0.47332,0.81113,"Annoy(n_trees=200, search_k=1000)",1508.2502573260983,932.7709331832887,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.82424,2358876.0,0.7842,0.9896100000000001,"Annoy(n_trees=400, search_k=10000)",287.52256364122127,8204.142207578087,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.67544,1406852.0,0.6438900000000001,0.95167,"Annoy(n_trees=200, search_k=4000)",611.7951388070434,2299.5475294937132,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.99694,2358876.0,0.9987,0.9970000000000001,"Annoy(n_trees=400, search_k=400000)",18.009327451296716,130980.79350154495,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.70464,2358876.0,0.67271,0.9614699999999999,"Annoy(n_trees=400, search_k=4000)",511.29411204243434,4613.540317484093,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.9536199999999999,1406852.0,0.91547,0.9964600000000001,"Annoy(n_trees=200, search_k=40000)",103.61487121071393,13577.703504924391,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.46254999999999996,843448.0,0.44089999999999996,0.77828,"Annoy(n_trees=100, search_k=1000)",1885.20186491112,447.4046072725296,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.99545,843448.0,0.9920199999999999,0.9970000000000001,"Annoy(n_trees=100, search_k=200000)",30.94633469981798,27255.18250162792,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.61434,2358876.0,0.58677,0.91311,"Annoy(n_trees=400, search_k=2000)",756.8868235031587,3116.5504891236305,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.9905799999999999,1406852.0,0.9766299999999999,0.99695,"Annoy(n_trees=200, search_k=100000)",47.128250391221805,29851.56436577673,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.9089700000000001,2358876.0,0.86577,0.99556,"Annoy(n_trees=400, search_k=20000)",173.2429713814061,13615.998277972127,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.99279,2358876.0,0.98153,0.99698,"Annoy(n_trees=400, search_k=100000)",48.0014697593581,49141.74528041668,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.9969300000000001,1406852.0,0.9985900000000001,0.9970000000000001,"Annoy(n_trees=200, search_k=400000)",17.834476663380144,78883.8397982664,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.40693,2358876.0,0.38716,0.6859200000000001,"Annoy(n_trees=400, search_k=400)",1683.4843690132566,1401.1867549341202,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.54915,843448.0,0.5234,0.8722799999999999,"Annoy(n_trees=100, search_k=2000)",1162.4728845275265,725.5635905372619,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.8911,1406852.0,0.84658,0.9946999999999999,"Annoy(n_trees=200, search_k=20000)",179.59918209249662,7833.287343566228,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.64083,843448.0,0.6098600000000001,0.9370100000000001,"Annoy(n_trees=100, search_k=4000)",688.3900179127634,1225.2472843191147,
annoy,False,441.88819193840027,10.0,10,nytimes-256-angular,0.0,0.28497,2358876.0,0.27199,0.48924,"Annoy(n_trees=400, search_k=100)",1825.7367036236203,1292.0132433763501,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.35309,843448.0,0.33643999999999996,0.62117,"Annoy(n_trees=100, search_k=400)",3297.083243981569,255.81641031951906,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.3046,1406852.0,0.29059,0.5382399999999999,"Annoy(n_trees=200, search_k=200)",3338.5870744913423,421.391435541439,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.26553,1406852.0,0.25413,0.46169000000000004,"Annoy(n_trees=200, search_k=100)",4006.7837172825734,351.11752948675155,
annoy,False,223.39825201034546,10.0,10,nytimes-256-angular,0.0,0.8020799999999999,1406852.0,0.7616799999999999,0.98704,"Annoy(n_trees=200, search_k=10000)",326.03235474127064,4315.068671992492,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.28047,843448.0,0.26842,0.50241,"Annoy(n_trees=100, search_k=200)",4609.993574613944,182.96077561683654,
annoy,False,109.35321307182312,10.0,10,nytimes-256-angular,0.0,0.77052,843448.0,0.73006,0.98087,"Annoy(n_trees=100, search_k=10000)",338.9193438990609,2488.6393036663053,
hnsw(faiss),False,1357.8022780418396,10.0,10,nytimes-256-angular,0.0,0.9817500000000001,346324.0,0.9592599999999999,0.9941599999999999,"faiss ({'M': 12, 'efConstruction': 500}, ef: 800)",156.2798179068928,2216.0507008418085,
hnsw(faiss),False,1357.8022780418396,10.0,10,nytimes-256-angular,0.0,0.8709199999999999,346324.0,0.8434900000000001,0.9796900000000001,"faiss ({'M': 12, 'efConstruction': 500}, ef: 80)",1450.7917189387133,238.71379707994458,
hnsw(faiss),False,4585.9968955516815,10.0,10,nytimes-256-angular,0.0,0.8806200000000001,412904.0,0.8447699999999999,0.96986,"faiss ({'M': 36, 'efConstruction': 500}, ef: 80)",562.1624664464331,734.4922947454453,
hnsw(faiss),False,3037.3766968250275,10.0,10,nytimes-256-angular,0.0,0.94977,372624.0,0.9210699999999999,0.98611,"faiss ({'M': 24, 'efConstruction': 500}, ef: 200)",315.7356274784749,1180.1772355430603,
hnsw(faiss),False,1357.8022780418396,10.0,10,nytimes-256-angular,0.0,0.97553,346324.0,0.9505399999999999,0.99415,"faiss ({'M': 12, 'efConstruction': 500}, ef: 600)",212.6200890099851,1628.839502478695,
hnsw(faiss),False,1357.8022780418396,10.0,10,nytimes-256-angular,0.0,0.78182,346324.0,0.75461,0.9364399999999999,"faiss ({'M': 12, 'efConstruction': 500}, ef: 40)",2524.245504502569,137.19901625347137,
hnsw(faiss),False,3037.3766968250275,10.0,10,nytimes-256-angular,0.0,0.71693,372624.0,0.6812199999999999,0.92093,"faiss ({'M': 24, 'efConstruction': 500}, ef: 20)",2383.129168398202,156.35912855300904,
hnsw(faiss),False,1724.1750717163086,10.0,10,nytimes-256-angular,0.0,0.96654,362324.0,0.94024,0.98992,"faiss ({'M': 16, 'efConstruction': 500}, ef: 400)",254.666437892314,1422.7394979828834,
hnsw(faiss),False,1724.1750717163086,10.0,10,nytimes-256-angular,0.0,0.97628,362324.0,0.9538399999999999,0.98999,"faiss ({'M': 16, 'efConstruction': 500}, ef: 600)",167.23912875925336,2166.5025564775465,
hnsw(faiss),False,847.9263341426849,10.0,10,nytimes-256-angular,0.0,0.8848699999999999,336484.0,0.85545,0.97894,"faiss ({'M': 8, 'efConstruction': 500}, ef: 200)",861.8758677596861,390.40888901395795,
hnsw(faiss),False,3037.3766968250275,10.0,10,nytimes-256-angular,0.0,0.97776,372624.0,0.95983,0.9863799999999999,"faiss ({'M': 24, 'efConstruction': 500}, ef: 600)",114.01037638860431,3268.334092064667,
hnsw(faiss),False,5973.358623981476,10.0,10,nytimes-256-angular,0.0,0.8626400000000001,427620.0,0.82236,0.96935,"faiss ({'M': 48, 'efConstruction': 500}, ef: 80)",494.16418375213084,865.3399296426774,
hnsw(faiss),False,3037.3766968250275,10.0,10,nytimes-256-angular,0.0,0.98042,372624.0,0.9661899999999999,0.98636,"faiss ({'M': 24, 'efConstruction': 500}, ef: 800)",89.84145400728767,4147.573123313141,
hnsw(faiss),False,847.9263341426849,10.0,10,nytimes-256-angular,0.0,0.95594,336484.0,0.92621,0.98675,"faiss ({'M': 8, 'efConstruction': 500}, ef: 800)",211.4996329784206,1590.9436591520307,
hnsw(faiss),False,1724.1750717163086,10.0,10,nytimes-256-angular,0.0,0.45491000000000004,362324.0,0.42808999999999997,0.68218,"faiss ({'M': 16, 'efConstruction': 500}, ef: 10)",5010.152169057087,72.31796316242217,
hnsw(faiss),False,1357.8022780418396,10.0,10,nytimes-256-angular,0.0,0.62718,346324.0,0.60011,0.82439,"faiss ({'M': 12, 'efConstruction': 500}, ef: 20)",4079.9824828327774,84.88369777498245,
hnsw(faiss),False,1357.8022780418396,10.0,10,nytimes-256-angular,0.0,0.9045500000000001,346324.0,0.87673,0.98895,"faiss ({'M': 12, 'efConstruction': 500}, ef: 120)",1013.426272493521,341.73576253147127,
hnsw(faiss),False,4585.9968955516815,10.0,10,nytimes-256-angular,0.0,0.9657899999999999,412904.0,0.95168,0.97188,"faiss ({'M': 36, 'efConstruction': 500}, ef: 800)",64.53744081673207,6397.89856515274,
hnsw(faiss),False,520.6587016582489,10.0,10,nytimes-256-angular,0.0,0.21576,315716.0,0.20318,0.35146,"faiss ({'M': 4, 'efConstruction': 500}, ef: 20)",7255.008559563125,43.5169714009285,
hnsw(faiss),False,520.6587016582489,10.0,10,nytimes-256-angular,0.0,0.49524999999999997,315716.0,0.47394,0.70233,"faiss ({'M': 4, 'efConstruction': 500}, ef: 80)",3063.0760241408984,103.07155209722518,
hnsw(faiss),False,520.6587016582489,10.0,10,nytimes-256-angular,0.0,0.77422,315716.0,0.74109,0.9396599999999999,"faiss ({'M': 4, 'efConstruction': 500}, ef: 400)",620.4173393160858,508.8768156415939,
hnsw(faiss),False,4585.9968955516815,10.0,10,nytimes-256-angular,0.0,0.8033300000000001,412904.0,0.76511,0.9591799999999999,"faiss ({'M': 36, 'efConstruction': 500}, ef: 40)",1052.9447202917263,392.14214387779236,
hnsw(faiss),False,520.6587016582489,10.0,10,nytimes-256-angular,0.0,0.81911,315716.0,0.78242,0.9620599999999999,"faiss ({'M': 4, 'efConstruction': 500}, ef: 600)",383.4469765002071,823.3628620092392,
hnsw(faiss),False,1724.1750717163086,10.0,10,nytimes-256-angular,0.0,0.8162699999999999,362324.0,0.78557,0.95778,"faiss ({'M': 16, 'efConstruction': 500}, ef: 40)",1976.5821678556479,183.30834199171068,
hnsw(faiss),False,1724.1750717163086,10.0,10,nytimes-256-angular,0.0,0.98135,362324.0,0.96234,0.99002,"faiss ({'M': 16, 'efConstruction': 500}, ef: 800)",123.08447203577488,2943.701947185421,
hnsw(faiss),False,520.6587016582489,10.0,10,nytimes-256-angular,0.0,0.34625,315716.0,0.32930000000000004,0.52286,"faiss ({'M': 4, 'efConstruction': 500}, ef: 40)",4312.981286987124,73.20133777360915,
hnsw(faiss),False,6515.278430700302,10.0,10,nytimes-256-angular,0.0,0.9112199999999999,471424.0,0.8793799999999999,0.9618,"faiss ({'M': 64, 'efConstruction': 500}, ef: 120)",394.1318342900439,1196.1073909423828,
hnsw(faiss),False,3037.3766968250275,10.0,10,nytimes-256-angular,0.0,0.97115,372624.0,0.94816,0.98636,"faiss ({'M': 24, 'efConstruction': 500}, ef: 400)",166.85547935618425,2233.2140450992583,
hnsw(faiss),False,1357.8022780418396,10.0,10,nytimes-256-angular,0.0,0.96417,346324.0,0.9368700000000001,0.9939,"faiss ({'M': 12, 'efConstruction': 500}, ef: 400)",320.4298833649477,1080.810554755783,
hnsw(faiss),False,520.6587016582489,10.0,10,nytimes-256-angular,0.0,0.6717,315716.0,0.6443399999999999,0.8695,"faiss ({'M': 4, 'efConstruction': 500}, ef: 200)",1218.3332207749393,259.13764364004135,
hnsw(faiss),False,847.9263341426849,10.0,10,nytimes-256-angular,0.0,0.65884,336484.0,0.6345500000000001,0.8408200000000001,"faiss ({'M': 8, 'efConstruction': 500}, ef: 40)",3419.9611780186638,98.38825135288238,
hnsw(faiss),False,6515.278430700302,10.0,10,nytimes-256-angular,0.0,0.95142,471424.0,0.93154,0.9621700000000001,"faiss ({'M': 64, 'efConstruction': 500}, ef: 400)",127.77725119940222,3689.420421670532,
hnsw(faiss),False,6515.278430700302,10.0,10,nytimes-256-angular,0.0,0.81867,471424.0,0.78,0.9542999999999999,"faiss ({'M': 64, 'efConstruction': 500}, ef: 40)",1136.2642690862374,414.8893992584229,
hnsw(faiss),False,5973.358623981476,10.0,10,nytimes-256-angular,0.0,0.9601900000000001,427620.0,0.93779,0.97251,"faiss ({'M': 48, 'efConstruction': 500}, ef: 600)",73.20585689511849,5841.335900386333,
hnsw(faiss),False,3037.3766968250275,10.0,10,nytimes-256-angular,0.0,0.8993,372624.0,0.86792,0.98406,"faiss ({'M': 24, 'efConstruction': 500}, ef: 80)",713.6356184056868,522.1488255203247,
hnsw(faiss),False,3037.3766968250275,10.0,10,nytimes-256-angular,0.0,0.5046299999999999,372624.0,0.47541,0.76071,"faiss ({'M': 24, 'efConstruction': 500}, ef: 10)",3609.5994271875907,103.23139936065675,
hnsw(faiss),False,6515.278430700302,10.0,10,nytimes-256-angular,0.0,0.93463,471424.0,0.90685,0.96207,"faiss ({'M': 64, 'efConstruction': 500}, ef: 200)",239.11223162538016,1971.5595341796873,
hnsw(faiss),False,4585.9968955516815,10.0,10,nytimes-256-angular,0.0,0.93636,412904.0,0.90629,0.9716699999999999,"faiss ({'M': 36, 'efConstruction': 500}, ef: 200)",243.16261812569633,1698.0570582052233,
hnsw(faiss),False,847.9263341426849,10.0,10,nytimes-256-angular,0.0,0.78755,336484.0,0.76193,0.9376300000000001,"faiss ({'M': 8, 'efConstruction': 500}, ef: 80)",1943.796649302446,173.10658505392072,
hnsw(faiss),False,3037.3766968250275,10.0,10,nytimes-256-angular,0.0,0.83598,372624.0,0.80088,0.9728,"faiss ({'M': 24, 'efConstruction': 500}, ef: 40)",1287.7534010006782,289.35974831085207,
hnsw(faiss),False,4585.9968955516815,10.0,10,nytimes-256-angular,0.0,0.9083,412904.0,0.87515,0.9713800000000001,"faiss ({'M': 36, 'efConstruction': 500}, ef: 120)",397.5187642221246,1038.7031686616897,
hnsw(faiss),False,5973.358623981476,10.0,10,nytimes-256-angular,0.0,0.41593,427620.0,0.38798,0.68665,"faiss ({'M': 48, 'efConstruction': 500}, ef: 10)",2750.8824288282076,155.44830106830597,
hnsw(faiss),False,4585.9968955516815,10.0,10,nytimes-256-angular,0.0,0.45052000000000003,412904.0,0.42179,0.72426,"faiss ({'M': 36, 'efConstruction': 500}, ef: 10)",3009.174591005401,137.21503605480194,
hnsw(faiss),False,4585.9968955516815,10.0,10,nytimes-256-angular,0.0,0.96322,412904.0,0.9453900000000001,0.9718500000000001,"faiss ({'M': 36, 'efConstruction': 500}, ef: 600)",84.5936742781149,4881.0269032943725,
hnsw(faiss),False,1724.1750717163086,10.0,10,nytimes-256-angular,0.0,0.6776,362324.0,0.6462,0.87389,"faiss ({'M': 16, 'efConstruction': 500}, ef: 20)",3277.0624210141827,110.56365532636643,
hnsw(faiss),False,1724.1750717163086,10.0,10,nytimes-256-angular,0.0,0.9425000000000001,362324.0,0.91428,0.98956,"faiss ({'M': 16, 'efConstruction': 500}, ef: 200)",482.6697634465859,750.6664544569015,
hnsw(faiss),False,4585.9968955516815,10.0,10,nytimes-256-angular,0.0,0.66717,412904.0,0.6297699999999999,0.9027100000000001,"faiss ({'M': 36, 'efConstruction': 500}, ef: 20)",1901.6967491413063,217.12399739151,
hnsw(faiss),False,847.9263341426849,10.0,10,nytimes-256-angular,0.0,0.48391,336484.0,0.4619,0.6688799999999999,"faiss ({'M': 8, 'efConstruction': 500}, ef: 20)",5235.109788296721,64.27448775806427,
hnsw(faiss),False,1724.1750717163086,10.0,10,nytimes-256-angular,0.0,0.88849,362324.0,0.8596299999999999,0.98369,"faiss ({'M': 16, 'efConstruction': 500}, ef: 80)",1097.2047164977755,330.2246103685379,
hnsw(faiss),False,847.9263341426849,10.0,10,nytimes-256-angular,0.0,0.83761,336484.0,0.8105100000000001,0.96322,"faiss ({'M': 8, 'efConstruction': 500}, ef: 120)",1426.1427704817459,235.93991216344835,
hnsw(faiss),False,520.6587016582489,10.0,10,nytimes-256-angular,0.0,0.8443400000000001,315716.0,0.8056300000000001,0.9715199999999999,"faiss ({'M': 4, 'efConstruction': 500}, ef: 800)",301.47691706662056,1047.2310884426115,
hnsw(faiss),False,5973.358623981476,10.0,10,nytimes-256-angular,0.0,0.64229,427620.0,0.60383,0.89201,"faiss ({'M': 48, 'efConstruction': 500}, ef: 20)",1702.831346698657,251.12293171548842,
hnsw(faiss),False,5973.358623981476,10.0,10,nytimes-256-angular,0.0,0.9271499999999999,427620.0,0.89276,0.9721500000000001,"faiss ({'M': 48, 'efConstruction': 500}, ef: 200)",206.31568082186433,2072.6490507001877,
hnsw(faiss),False,520.6587016582489,10.0,10,nytimes-256-angular,0.0,0.11799,315716.0,0.11059000000000001,0.21395,"faiss ({'M': 4, 'efConstruction': 500}, ef: 10)",9883.268537502448,31.944492735576627,
hnsw(faiss),False,847.9263341426849,10.0,10,nytimes-256-angular,0.0,0.29197,336484.0,0.275,0.45677,"faiss ({'M': 8, 'efConstruction': 500}, ef: 10)",7551.312436041743,44.55967129554748,
hnsw(faiss),False,520.6587016582489,10.0,10,nytimes-256-angular,0.0,0.5760799999999999,315716.0,0.55237,0.7875,"faiss ({'M': 4, 'efConstruction': 500}, ef: 120)",2099.696096775658,150.3627122443199,
hnsw(faiss),False,847.9263341426849,10.0,10,nytimes-256-angular,0.0,0.94528,336484.0,0.91417,0.98643,"faiss ({'M': 8, 'efConstruction': 500}, ef: 600)",287.3180969510882,1171.1201054533003,
hnsw(faiss),False,3037.3766968250275,10.0,10,nytimes-256-angular,0.0,0.92524,372624.0,0.8949999999999999,0.9856299999999999,"faiss ({'M': 24, 'efConstruction': 500}, ef: 120)",507.73875047359485,733.8892287666322,
hnsw(faiss),False,5973.358623981476,10.0,10,nytimes-256-angular,0.0,0.89299,427620.0,0.8544,0.9713800000000001,"faiss ({'M': 48, 'efConstruction': 500}, ef: 120)",333.27285751378054,1283.0927882637975,
hnsw(faiss),False,6515.278430700302,10.0,10,nytimes-256-angular,0.0,0.49664,471424.0,0.46536,0.7686,"faiss ({'M': 64, 'efConstruction': 500}, ef: 10)",3151.067720582606,149.60770183410645,
hnsw(faiss),False,1724.1750717163086,10.0,10,nytimes-256-angular,0.0,0.91611,362324.0,0.8873,0.98841,"faiss ({'M': 16, 'efConstruction': 500}, ef: 120)",739.9190078507585,489.6806220081329,
hnsw(faiss),False,4585.9968955516815,10.0,10,nytimes-256-angular,0.0,0.9570299999999999,412904.0,0.9339000000000001,0.9718199999999999,"faiss ({'M': 36, 'efConstruction': 500}, ef: 400)",124.9435519642829,3304.724361590386,
hnsw(faiss),False,1357.8022780418396,10.0,10,nytimes-256-angular,0.0,0.40271,346324.0,0.38014000000000003,0.60472,"faiss ({'M': 12, 'efConstruction': 500}, ef: 10)",6084.547023509978,56.918616728878014,
hnsw(faiss),False,6515.278430700302,10.0,10,nytimes-256-angular,0.0,0.8846299999999999,471424.0,0.8495699999999999,0.96113,"faiss ({'M': 64, 'efConstruction': 500}, ef: 80)",589.1358221614107,800.1957821380615,
hnsw(faiss),False,6515.278430700302,10.0,10,nytimes-256-angular,0.0,0.7017,471424.0,0.66319,0.91607,"faiss ({'M': 64, 'efConstruction': 500}, ef: 20)",2013.365493003822,234.14725326232912,
hnsw(faiss),False,1357.8022780418396,10.0,10,nytimes-256-angular,0.0,0.9353400000000001,346324.0,0.9068400000000001,0.9924899999999999,"faiss ({'M': 12, 'efConstruction': 500}, ef: 200)",625.1596601518295,553.9768831467628,
hnsw(faiss),False,5973.358623981476,10.0,10,nytimes-256-angular,0.0,0.78201,427620.0,0.7402599999999999,0.95649,"faiss ({'M': 48, 'efConstruction': 500}, ef: 40)",935.8923604542599,456.9115189619065,
hnsw(faiss),False,847.9263341426849,10.0,10,nytimes-256-angular,0.0,0.9276099999999999,336484.0,0.8965099999999999,0.98537,"faiss ({'M': 8, 'efConstruction': 500}, ef: 400)",437.63656239588755,768.8662897768021,
hnsw(faiss),False,5973.358623981476,10.0,10,nytimes-256-angular,0.0,0.9520200000000001,427620.0,0.92463,0.9723900000000001,"faiss ({'M': 48, 'efConstruction': 500}, ef: 400)",103.62344656482328,4126.672236601352,
pynndescent,False,705.4385755062103,10.0,10,nytimes-256-angular,0.0,0.93528,985296.0,0.90374,0.9940200000000001,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=32.00)",108.51680371258495,9079.662930449296,
pynndescent,False,69.51964259147644,10.0,10,nytimes-256-angular,0.0,0.5901099999999999,668408.0,0.5584,0.86771,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=64.00)",175.41610261240427,3810.414152667046,
pynndescent,False,705.4385755062103,10.0,10,nytimes-256-angular,0.0,0.85692,985296.0,0.8297399999999999,0.97698,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=8.00)",312.0632876808806,3157.3595449893955,
pynndescent,False,4154.1757435798645,10.0,10,nytimes-256-angular,0.0,0.95695,2673848.0,0.92784,0.99664,"PyNNDescent(n_neighbors=160, n_trees=8, leaf_size=40, queue_size=8.00)",169.57836014158468,15767.62505409031,
pynndescent,False,375.0896043777466,10.0,10,nytimes-256-angular,0.0,0.89405,802464.0,0.85617,0.9858100000000001,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=40, queue_size=64.00)",101.90657265448688,7874.506806550598,
pynndescent,False,705.4385755062103,10.0,10,nytimes-256-angular,0.0,0.89645,985296.0,0.86649,0.9870699999999999,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=16.00)",192.5222816110872,5117.828397600175,
pynndescent,False,1732.7923312187195,10.0,10,nytimes-256-angular,0.0,0.9199400000000001,1554316.0,0.89205,0.99157,"PyNNDescent(n_neighbors=80, n_trees=8, leaf_size=40, queue_size=8.00)",224.3985520783238,6926.58658268652,
pynndescent,False,4154.1757435798645,10.0,10,nytimes-256-angular,0.0,0.9777100000000001,2673848.0,0.95303,0.9968400000000001,"PyNNDescent(n_neighbors=160, n_trees=8, leaf_size=40, queue_size=16.00)",93.6923027978832,28538.609044204328,
pynndescent,False,1732.7923312187195,10.0,10,nytimes-256-angular,0.0,0.79637,1554316.0,0.77459,0.9406800000000001,"PyNNDescent(n_neighbors=80, n_trees=8, leaf_size=40, queue_size=1.00)",396.6682771517654,3918.4277884800913,
pynndescent,False,69.51964259147644,10.0,10,nytimes-256-angular,0.0,0.39209,668408.0,0.37401,0.61215,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=2.00)",637.1655002045952,1049.0335710037232,
pynndescent,False,4154.1757435798645,10.0,10,nytimes-256-angular,0.0,0.8904500000000001,2673848.0,0.8618,0.99093,"PyNNDescent(n_neighbors=160, n_trees=8, leaf_size=40, queue_size=2.00)",435.97628872510757,6133.012434733391,
pynndescent,False,1732.7923312187195,10.0,10,nytimes-256-angular,0.0,0.9874,1554316.0,0.97018,0.99672,"PyNNDescent(n_neighbors=80, n_trees=8, leaf_size=40, queue_size=64.00)",39.42800407119816,39421.62522843543,
pynndescent,False,705.4385755062103,10.0,10,nytimes-256-angular,0.0,0.81174,985296.0,0.78746,0.9568,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=4.00)",395.20546678985426,2493.1234074348454,
pynndescent,False,1732.7923312187195,10.0,10,nytimes-256-angular,0.0,0.97385,1554316.0,0.94845,0.9963599999999999,"PyNNDescent(n_neighbors=80, n_trees=8, leaf_size=40, queue_size=32.00)",75.09387602836644,20698.305670263482,
pynndescent,False,1732.7923312187195,10.0,10,nytimes-256-angular,0.0,0.8394,1554316.0,0.81572,0.96688,"PyNNDescent(n_neighbors=80, n_trees=8, leaf_size=40, queue_size=2.00)",425.1558333057029,3655.8736308867456,
pynndescent,False,69.51964259147644,10.0,10,nytimes-256-angular,0.0,0.54427,668408.0,0.51674,0.829,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=32.00)",301.2948432190077,2218.4515103504177,
